context_id,question
-3488119015654027542,پس از عقب‌نشینی اسرائیل از منطقه غزه در سال ۲۰۰۵، کنترل این منطقه به کدام دولت سپرده شد؟
-3488119015654027542,تا سال ۲۰۰۷، کنترل عملی و حریم‌های آبی و هوایی غزه، در دست کدام کشور بود؟
-3488119015654027542,نخست وزیر دولت وفاق میهنی فلسطین، چه کسی است؟
-3488119015654027542,چه کسانی در سال ۲۰۰۷ در نبرد غزه، کنترل منطقه غزه را به دست گرفتند؟
-4819790837792500472,مردم غزه به چه زبانی صحبت می‌کنند؟
-4819790837792500472,کدام زبان‌ها در بین فلسطینیان رواج دارد؟
-4819790837792500472,چند درصد از مردم غزه مسلمان سنی هستند؟
-1828569613068359114,درچه سالی حماس نیروهای دولت خود گردان را از فلسطین اخراج کرد؟
-1828569613068359114,اسماعیل هنیه توسط چه کسی به نخست وزیری منصوب شد؟
-1828569613068359114, پس از سال ٢۰۰٧ اسرائیل گذرگاه های مرزی را با کدام منطقه بست؟
-1828569613068359114,چه کسی اسماعیل هنیه را از نخست وزیری برکنار کرد؟
-1828569613068359114,در انتخابات پارلمانی سال ٢۰۰۶ چه کسی اکثر کرسی های پارلمان فلسطین را از آن خود کرد؟
-1714682254261988645,فیثاغورس جبر،هندسه و هارمونی را از کدام تمدن اموخت؟
-1714682254261988645,منشا اخترشناسی فیثاغورسی به کدام تمدن بازمی گردد؟
-1714682254261988645,عامل ایجاد انگیزه خواندن ریاضیات در فیثاغورس چیست؟
5772481445774270112,لاریجانی تا چه زمانی رییس مجلس باو؟
5772481445774270112,در مجلس دهم، چند قانون تصویب شد؟
5772481445774270112,مجلس دهم در چه سالی تشکیل شد؟
-5762637534728869008,نخستین شناسنامه در ایران در چه سالی ثبت شد؟
-5762637534728869008,نخستین مجموعه رسمی ثبت احوال در چه تاریخی شروع به کار کرد؟
-5762637534728869008,نام دیگر شناسنامه در ابتدا چه بوده است؟
-5762637534728869008,کدام اداره با پایان جنگ جهانی اول تاسیس شد؟
-5762637534728869008,نخستین شناسنامه برای فردی به چه نامی ثبت شده است؟
-5762637534728869008,اداره سجل احوال تهران چه زمانی شروع به کار کرد؟
-5762637534728869008,در میان چه اقشاری انتخاب نام خانوادگی مرسوم بوده است؟
-5762637534728869008,انتخاب نام خانوادگی در ایران به چه سالی برمی گردد؟
-5762637534728869008,اولین شناسنامه به نام چه کسی در ایران ثبت شد؟
-5762637534728869008,چه سالی نام خانوادگی در ایران اجباری شد؟
-2411951374353068417,۲۳۳ نماینده مجلس شورای اسلامی پس از نطق علی لاریجانی علیه میرحسین موسوی و مهدی کروبی و مفسد فی‌الارض خواندن آنها، در مقابل جایگاه هیئت رئیسه مجلس تجمع کردند و چه چیزی را درخواست کردند؟
-2411951374353068417,علی لاریجانی در نطق خود در مجلس شورای اسلامی موسوی و کروبی را چه چیزی خواند؟
-2411951374353068417,چه تعداد از نماینده های مجلس شورای اسلامی پس از نطق علی لاریجانی علیه موسوی و کروبی شعار سر دادند؟
-2411951374353068417,فاطمه کروبی با نوشتن نامه به علی لاریجانی به چه موارد اعتراض کرد؟
-2411951374353068417,فاطمه کروبی با نوشتن نامه خطاب به چه کسی نبت به مواردی همچون حصر خانگی و قطع ارتباطات مهدی کروبی اعتراض کرد؟
-2411951374353068417,نام همسر مهدی کروبی چیست؟
-3303307758123170472,شاه عباس یکم در کدام سال‌ها حکومت کرد؟
-3303307758123170472,چه کسی دستور اخراج هزاران ارمنی از جمله شهروندان ایروان به درون سرزمین ایران را صادر کرد؟
3696628605157905644,در چه سالی گربه های جزیره جارویس جمع آوری و معدوم شدند؟
3696628605157905644,۱۹۵۷ به چه نامی نامگذاری شد؟
3696628605157905644,گربه های ساکن در جزیره جارویس توسط چه نهادی جمع آوری و معدوم شدند؟
3696628605157905644,در چه سالی آمریکا مکانی احداث نمود که از آن به عنوان ایستگاه هواشناسی استفاده می‌شود؟ 
3696628605157905644,آمریکایی ها در چه سالی جزیرهٔ جارویس را ترک گفتند؟
2121972629966635835,تزکیه سنتی چینی در چه سالی به مردم شناسانده شد؟
2121972629966635835,هویت حزب کمونیست بر چه پایه ای برقرار است؟
2121972629966635835,تزکیه سنتی چینی تسط چه شخصی شناخته شد؟
2121972629966635835,جیانگ زمین در چه تاریخی اذیت و آزار تمرین کنندگان فالون کونگ را شروع کرد؟
2121972629966635835,بخش عظیمی از فرهنگ سنتی چین با ظهور چه فرقه ای،نابود شد؟
2121972629966635835,روش معنوی تزکیه چینی،چه اصل هایی را دنبال می کند؟
1348568487252351265,حزب کمونیست چین به‌طور رسمی حزبی معتقد به چیست؟
588364266851971912,جایگزین شدن ادبیات ملی به جای ادبیات دینی در کدام دوره رواج یافت؟
588364266851971912,با گسترش صنعت چاپ کدام ادبیات جایگزین ادبیات دینی شد؟
588364266851971912,ادبیات ملی به جای کدام ادبیات آمد؟
588364266851971912,کدام صنعت موجب رونق نشر کتاب می‌شود؟
588364266851971912,جنبش‌های هنری مثل رنسانس و کلاسیسیسم برای احیای چه هنری می‌کوشند؟
588364266851971912,کدام جنبش‌ها می‌کوشد تا هنر باستان را احیا کند؟
7970743802830168736,عصر مدرن نحستین در چه دوره‌ای است؟
7970743802830168736,مهم‌ترین خصیصه‌ی دوران مدرن نخستین چیست؟
7970743802830168736,سقوط قسطنطنیه در چه سالی رخ داد؟
7970743802830168736,انقلاب فرانسه در چه سالی رخ داد؟
-2668401909109276055,دلیل گسترش جمعیت شهرهای فینیکس مرکز آریزونا و آلبکرکی در نیومکزیکو چیست؟
-2668401909109276055,فواید پروژه انتقال آب به شهرهایی مثل شهرهای فینیکس مرکز آریزونا و آلبکرکی در نیومکزیکو کدام اند؟
-2668401909109276055, کدام شهرها مرکز هنرهای نقاشی،مجسمه‌سازی‌ و اپرا هستند؟
-2668401909109276055,احداث سد بر روی کدام رودها پروژه‌های آب‌رسانی به آریزونای مرکزی فراهم آورده ست؟
1307410902238573943,مدیریت خطا چیست؟
-1073901786551492450, رودخانه چات به کدام رودخانه می پیوندد؟
-1073901786551492450,مهترین رود خانه قوچان کجاست؟
-1073901786551492450,مرز ایران و ترکمنستان به عنوان چه مرزی است؟
-1073901786551492450,یکی از مناطقی که رود اترک از آن سرچشمه می گیرد را بنویسید؟
-1073901786551492450,رود اترک در کجا واقع شده است؟
-1073901786551492450,رود اترک پس از ترکیب شدن با رودخانه های محلی وارد چه منطقه ای می شود؟
-1073901786551492450,در چه فصلی رودخانه اترک اغلب کم آب و خشک هستند؟
-1073901786551492450,رود اترک بعداز گذشت چه مناطقی به سمت شمال بجنورد جاری می شود؟
-1073901786551492450,رودخانه سومبار و چات به چه رودیاچه  می ریزند؟
-1073901786551492450,طول رودخانه اترک چقدر است؟
4383819416083664077,خیابان کاخ امروزی در گذشته در گرگان چه نام داشت؟
4383819416083664077,زمین لرزه شدید و معروف گرگان در چه سالی اتفاق افتاد؟
4383819416083664077,کاروانسرای  امین الضرب در کدام در کجا واقع است؟
